iso3,year,renew_pct
KEN,1999,77.7
KGZ,1999,34.5
KHM,1999,81.5
KIR,1999,59.8
KNA,1999,27.2
KOR,1999,0.8
KWT,1999,0.0
LAC,1999,30.6958378385969
LAO,1999,86.6
LBN,1999,4.3
LBR,1999,90.5
LBY,1999,2.0
LCA,1999,24.0
LCN,1999,29.0817172809468
LDC,1999,84.1352190543538
LIC,1999,69.7793124915108
LIE,1999,52.0
LKA,1999,63.2
LMC,1999,51.7275645371285
LMY,1999,34.5468053464952
LSO,1999,56.9
LTE,1999,22.0510093210959
LTU,1999,15.0
LUX,1999,5.9
LVA,1999,36.3
MAC,1999,0.2
MAR,1999,15.9
MDA,1999,4.9
MDG,1999,82.7
MDV,1999,2.2
MEA,1999,2.30999264171273
MEX,1999,12.8
MHL,1999,19.4
MIC,1999,32.8811991297191
MKD,1999,17.7
MLI,1999,84.6
MLT,1999,0.0
MMR,1999,81.9
MNA,1999,3.22059436002848
MNG,1999,3.6
MNP,1999,0.0
MOZ,1999,94.2
MRT,1999,43.9
MUS,1999,21.0
MWI,1999,81.0
MYS,1999,4.9
NAC,1999,7.50170830439052
NAM,1999,32.7
NCL,1999,9.5
NER,1999,93.0
NGA,1999,87.2
NIC,1999,59.4
NLD,1999,1.6
NOR,1999,59.4
NPL,1999,88.0
NRU,1999,0.0
NZL,1999,26.4
OED,1999,7.94520533962871
OMN,1999,0.0
OSS,1999,28.9083616557734
PAK,1999,50.2
PAN,1999,33.7
PER,1999,36.7
PHL,1999,33.6
PLW,1999,0.0
PNG,1999,68.7
POL,1999,6.4
PRE,1999,79.1954973834913
PRI,1999,0.7
PRK,1999,9.4
PRT,1999,19.0
PRY,1999,65.9
PSE,1999,15.9
PSS,1999,44.7192487046632
PST,1999,7.25839293427798
PYF,1999,7.1
QAT,1999,0.1
ROU,1999,17.7
RUS,1999,3.8
RWA,1999,90.8
SAS,1999,49.4243416761983
SAU,1999,0.0
SDN,1999,80.8
SEN,1999,45.9
SGP,1999,0.4
SLB,1999,55.3
SLE,1999,95.0
SLV,1999,51.0
SOM,1999,92.9
SRB,1999,22.1
SSA,1999,72.852460727011
SSF,1999,72.8350101777598
SST,1999,28.019837800922
STP,1999,56.7
SVK,1999,3.8
SVN,1999,10.9
SWE,1999,34.6
SWZ,1999,56.0
SYC,1999,1.8
SYR,1999,1.8
TCA,1999,0.5
TCD,1999,88.7
TEA,1999,32.6224048380827
TEC,1999,6.07857057906058
TGO,1999,73.1
THA,1999,21.1
TJK,1999,59.7
TKM,1999,0.1
TLA,1999,29.2042525840354
TMN,1999,3.17224045853001
TON,1999,1.0
TSA,1999,49.4243416761983
TSS,1999,72.8350101777598
TTO,1999,0.9
TUN,1999,14.5
TUR,1999,20.5
TUV,1999,0.0
TZA,1999,94.2
UGA,1999,95.5
UKR,1999,1.4
UMC,1999,25.330256774238
URY,1999,33.3
USA,1999,5.7
UZB,1999,1.5
VCT,1999,6.5
VEN,1999,15.0
VGB,1999,0.9
VIR,1999,0.5
VNM,1999,59.3
VUT,1999,50.5
WLD,1999,17.8798195787758
WSM,1999,57.9
YEM,1999,1.0
ZAF,1999,17.7
ZMB,1999,89.8
ZWE,1999,64.4
ABW,2000,0.2
AFE,2000,65.4495238865207
AFG,2000,45.0
AFW,2000,83.2733048064906
AGO,2000,73.8
ALB,2000,41.4
AND,2000,14.5
ARB,2000,6.67258176424439
ARE,2000,0.1
ARG,2000,9.8
ARM,2000,7.2
ASM,2000,0.0
ATG,2000,0.0
AUS,2000,8.4
AUT,2000,26.4
AZE,2000,2.1
BDI,2000,93.2
BEL,2000,1.4
BEN,2000,70.3
BFA,2000,83.9
BGD,2000,60.2
BGR,2000,8.0
BHR,2000,0.0
BHS,2000,0.0
BIH,2000,19.4
BLR,2000,5.7
BLZ,2000,34.5
BMU,2000,0.5
BOL,2000,29.2
BRA,2000,42.7
BRB,2000,11.9
BRN,2000,0.0
BTN,2000,91.4
BWA,2000,38.5
CAF,2000,88.9
CAN,2000,20.3
CEB,2000,9.94111363707141
CHE,2000,18.2
CHL,2000,31.4
CHN,2000,29.6
CIV,2000,63.7
CMR,2000,84.6
COD,2000,97.9
COG,2000,64.9
COL,2000,27.9
COM,2000,69.9
CPV,2000,27.9
CRI,2000,33.0
CSS,2000,18.5507535460993
CUB,2000,34.4
CUW,2000,0.1
CYM,2000,0.0
CYP,2000,3.1
CZE,2000,5.9
DEU,2000,3.7
DJI,2000,31.4
DMA,2000,11.1
DNK,2000,10.7
DOM,2000,19.1
DZA,2000,0.4
EAP,2000,31.6792835634503
EAR,2000,30.4134618326183
EAS,2000,22.4892703779861
ECA,2000,7.63644426761339
ECS,2000,7.61337254150596
ECU,2000,19.4
EGY,2000,8.3
EMU,2000,7.6981162218269
ERI,2000,76.8
ESP,2000,7.9
EST,2000,19.8
ETH,2000,95.5
EUU,2000,8.98176846645812
FCS,2000,49.5954093674805
FIN,2000,31.7
FJI,2000,50.1
FRA,2000,9.3
FRO,2000,2.8
FSM,2000,1.3
GAB,2000,72.8
GBR,2000,1.0
GEO,2000,47.2
GHA,2000,71.6
GIB,2000,0.0
GIN,2000,85.5
GMB,2000,62.9
GNB,2000,91.2
GNQ,2000,45.9
GRC,2000,7.8
GRD,2000,10.5
GRL,2000,9.2
GTM,2000,62.7
GUM,2000,0.4
GUY,2000,30.4
HIC,2000,6.92274797935991
HKG,2000,0.0
HND,2000,55.2
HPC,2000,85.4056783307174
HRV,2000,26.8
HTI,2000,80.8
HUN,2000,5.2
IBD,2000,23.45908993314
IBT,2000,29.2201293447597
IDA,2000,67.7764335069289
IDB,2000,58.9463102894891
IDN,2000,45.6
IDX,2000,77.1257636428299
IND,2000,46.9
IRL,2000,2.0
IRN,2000,0.4
IRQ,2000,0.4
ISL,2000,60.7
ISR,2000,6.0
ITA,2000,5.1
JAM,2000,9.3
JOR,2000,2.1
JPN,2000,3.7
KAZ,2000,2.5
KEN,2000,76.8
KGZ,2000,35.2
KHM,2000,81.6
KIR,2000,54.7
KNA,2000,26.4
KOR,2000,0.7
KWT,2000,0.0
LAC,2000,29.833580123176
LAO,2000,81.5
LBN,2000,4.9
LBR,2000,91.3
LBY,2000,2.0
LCA,2000,24.0
LCN,2000,28.4784888026594
LDC,2000,83.8228167077565
LIC,2000,69.0936559235188
LIE,2000,54.0
LKA,2000,64.2
LMC,2000,51.5305448172775
LMY,2000,34.1125089057909
LSO,2000,56.7
LTE,2000,21.6396740579505
LTU,2000,17.2
LUX,2000,6.8
LVA,2000,35.8
MAC,2000,0.2
MAR,2000,15.5
MDA,2000,5.7
MDG,2000,82.2
MDV,2000,2.3
MEA,2000,2.19636176286762
MEX,2000,12.2
MHL,2000,19.6
MIC,2000,32.4491083978226
MKD,2000,19.4
MLI,2000,83.5
MLT,2000,0.0
MMR,2000,80.2
MNA,2000,3.00784302617518
MNG,2000,5.7
MNP,2000,0.0
MOZ,2000,93.6
MRT,2000,44.4
MUS,2000,20.4
MWI,2000,82.6
MYS,2000,4.4
NAC,2000,7.21136221943706
NAM,2000,34.8
NCL,2000,7.5
NER,2000,87.6
NGA,2000,86.0
NIC,2000,58.4
NLD,2000,1.7
NOR,2000,60.2
NPL,2000,88.3
NRU,2000,0.0
NZL,2000,26.4
OED,2000,7.85477848060003
OMN,2000,0.0
OSS,2000,29.3456675279931
PAK,2000,51.0
PAN,2000,27.7
PER,2000,38.6
PHL,2000,33.9
PLW,2000,0.0
PNG,2000,66.4
POL,2000,6.9
PRE,2000,78.4780455553557
PRI,2000,0.6
PRK,2000,8.7
PRT,2000,20.1
PRY,2000,70.4
PSE,2000,17.5
PSS,2000,43.213280839895
PST,2000,7.21068514727564
PYF,2000,8.8
QAT,2000,0.1
ROU,2000,16.4
RUS,2000,3.5
RWA,2000,86.8
SAS,2000,49.4198688467194
SAU,2000,0.0
SDN,2000,80.4
SEN,2000,47.5
SGP,2000,0.3
SLB,2000,55.3
SLE,2000,93.3
SLV,2000,33.5
SOM,2000,93.3
SRB,2000,22.1
SSA,2000,72.7658990738892
SSF,2000,72.7510609439676
SST,2000,28.2253843653502
STP,2000,54.7
SUR,2000,23.6
SVK,2000,3.7
SVN,2000,18.0
SWE,2000,39.8
SWZ,2000,60.1
SYC,2000,1.5
SYR,2000,2.0
TCA,2000,0.4
TCD,2000,88.7
TEA,2000,32.0740005836652
TEC,2000,5.78122035941118
TGO,2000,77.1
THA,2000,21.8
TJK,2000,62.4
TKM,2000,0.1
TLA,2000,28.5559887281631
TMN,2000,2.95928794729363
TON,2000,2.5
TSA,2000,49.4198688467194
TSS,2000,72.7510609439676
TTO,2000,0.8
TUN,2000,14.2
TUR,2000,17.3
TUV,2000,0.0
TZA,2000,93.6
UGA,2000,95.3
UKR,2000,1.2
UMC,2000,24.7876723524968
URY,2000,38.7
USA,2000,5.4
UZB,2000,0.7
VCT,2000,8.5
VEN,2000,15.3
VGB,2000,0.9
VIR,2000,0.5
VNM,2000,57.7
VUT,2000,49.5
WLD,2000,17.5900030929892
WSM,2000,59.7
YEM,2000,0.9
ZAF,2000,16.2
ZMB,2000,90.0
ZWE,2000,69.5
ABW,2001,0.2
AFE,2001,65.8786989918387
AFG,2001,45.6
AFW,2001,82.1203722327835
AGO,2001,72.8
ALB,2001,39.0
AND,2001,15.4
ARB,2001,6.51633516432792
ARE,2001,0.1
ARG,2001,11.5
ARM,2001,5.4
ASM,2001,0.0
ATG,2001,0.0
AUS,2001,8.4
AUT,2001,25.5
AZE,2001,1.8
BDI,2001,94.7
BEL,2001,1.6
BEN,2001,66.9
BFA,2001,81.7
BGD,2001,55.9
BGR,2001,7.2
BHR,2001,0.0
BHS,2001,0.4
BIH,2001,20.3
BLR,2001,6.3
BLZ,2001,23.9
BMU,2001,0.5
BOL,2001,29.0
BRA,2001,41.3
BRB,2001,10.8
BRN,2001,0.0
BTN,2001,90.2
BWA,2001,37.5
CAF,2001,88.9
CAN,2001,19.8
CEB,2001,9.88386573477463
CHE,2001,18.7
CHL,2001,32.1
CHN,2001,28.4
CIV,2001,64.7
CMR,2001,85.3
COD,2001,98.3
COG,2001,61.2
COL,2001,27.1
COM,2001,69.5
CPV,2001,26.0
CRI,2001,32.1
CSS,2001,18.6899731423456
CUB,2001,34.0
CUW,2001,0.6
CYM,2001,0.0
CYP,2001,3.0
CZE,2001,6.3
DEU,2001,3.9
DJI,2001,31.7
DMA,2001,9.4
DNK,2001,11.1
DOM,2001,18.9
DZA,2001,0.4
EAP,2001,30.4509089692039
EAR,2001,30.3000368306223
EAS,2001,21.7668293056633
ECA,2001,7.46913156445193
ECS,2001,7.62294061200408
ECU,2001,17.1
EGY,2001,7.8
EMU,2001,7.89788230168057
ERI,2001,74.8
ESP,2001,8.9
EST,2001,18.9
ETH,2001,94.6
EUU,2001,8.96648107340237
FCS,2001,49.0583358477946
FIN,2001,29.2
FJI,2001,40.4
FRA,2001,9.4
FRO,2001,2.6
FSM,2001,1.4
GAB,2001,72.4
GBR,2001,0.8
GEO,2001,53.1
GHA,2001,69.3
GIB,2001,0.0
GIN,2001,84.8
GMB,2001,59.6
GNB,2001,91.2
GNQ,2001,46.1
GRC,2001,7.1
GRD,2001,10.4
GRL,2001,8.7
GTM,2001,61.3
GUM,2001,0.4
GUY,2001,31.0
HIC,2001,6.59965578037109
HKG,2001,0.1
HND,2001,50.4
HPC,2001,85.0104392202041
HRV,2001,26.9
HTI,2001,80.9
HUN,2001,5.1
IBD,2001,22.9120579197555
IBT,2001,28.768739137131
IDA,2001,67.47909015535
IDB,2001,59.0192111844981
IDN,2001,44.3
IDX,2001,76.4067945366954
IND,2001,47.1
IRL,2001,2.0
IRN,2001,0.5
IRQ,2001,0.3
ISL,2001,62.1
ISR,2001,6.3
ITA,2001,5.4
JAM,2001,7.9
JOR,2001,2.1
JPN,2001,3.5
KAZ,2001,2.4
KEN,2001,78.3
KGZ,2001,36.0
KHM,2001,80.5
KIR,2001,56.4
KNA,2001,26.0
KOR,2001,0.7
KWT,2001,0.0
LAC,2001,29.3679881376699
LAO,2001,81.1
LBN,2001,4.6
LBR,2001,91.6
LBY,2001,2.9
LCA,2001,22.2
LCN,2001,27.9492592614542
LDC,2001,83.0587818220715
LIC,2001,68.6214478287934
LIE,2001,51.6
LKA,2001,62.9
LMC,2001,51.2705442088655
LMY,2001,33.5301283414834
LSO,2001,56.5
LTE,2001,20.855511280119
LTU,2001,17.6
LUX,2001,3.4
LVA,2001,35.4
MAC,2001,0.9
MAR,2001,15.3
MDA,2001,5.6
MDG,2001,84.1
MDV,2001,2.3
MEA,2001,2.21525203994202
MEX,2001,11.3
MHL,2001,19.1
MIC,2001,31.8329034103356
MKD,2001,15.2
MLI,2001,82.1
MLT,2001,0.0
MMR,2001,82.5
MNA,2001,3.03955101592263
MNG,2001,6.1
MNP,2001,0.0
MOZ,2001,93.0
MRT,2001,44.2
MUS,2001,20.1
MWI,2001,83.1
MYS,2001,4.2
NAC,2001,6.45956367284997
NAM,2001,30.4
NCL,2001,6.7
NER,2001,87.7
NGA,2001,84.5
NIC,2001,56.7
NLD,2001,1.8
NOR,2001,59.6
NPL,2001,87.8
NRU,2001,0.0
NZL,2001,24.6
OED,2001,7.48098796193668
OMN,2001,0.0
OSS,2001,29.0317471886714
PAK,2001,51.5
PAN,2001,24.0
PER,2001,41.2
PHL,2001,32.9
PLW,2001,0.0
PNG,2001,63.4
POL,2001,7.3
PRE,2001,77.707470567827
PRI,2001,0.5
PRK,2001,8.6
PRT,2001,20.8
PRY,2001,69.8
PSE,2001,17.1
PSS,2001,38.0250383631714
PST,2001,6.83385650687219
PYF,2001,6.7
QAT,2001,0.1
ROU,2001,13.4
RUS,2001,3.6
RWA,2001,86.9
SAS,2001,49.5132299768399
SAU,2001,0.0
SDN,2001,79.4
SEN,2001,45.8
SGP,2001,0.6
SLB,2001,54.1
SLE,2001,91.2
SLV,2001,33.1
SOM,2001,93.3
SRB,2001,19.6
SSA,2001,72.649909206835
SSF,2001,72.631706782254
SST,2001,27.7583106180666
STP,2001,55.5
SUR,2001,24.1
SVK,2001,6.0
SVN,2001,18.7
SWE,2001,37.4
SWZ,2001,60.9
SYC,2001,1.3
SYR,2001,2.1
TCA,2001,0.4
TCD,2001,88.6
TEA,2001,30.8278405422776
TEC,2001,5.71777156327375
TGO,2001,82.0
THA,2001,19.9
TJK,2001,64.1
TKM,2001,0.1
TLA,2001,28.0145940751622
TMN,2001,2.99297613505501
TON,2001,2.7
TSA,2001,49.5132299768399
TSS,2001,72.631706782254
TTO,2001,0.7
TUN,2001,14.2
TUR,2001,18.1
TUV,2001,0.0
TZA,2001,93.1
UGA,2001,95.5
UKR,2001,1.2
UMC,2001,23.9622472560731
URY,2001,41.6
USA,2001,4.7
UZB,2001,0.8
VCT,2001,6.2
VEN,2001,14.0
VGB,2001,0.9
VIR,2001,0.6
VNM,2001,56.1
VUT,2001,51.3
WLD,2001,17.2630263413407
WSM,2001,52.4
YEM,2001,0.9
ZAF,2001,15.0
ZMB,2001,89.8
ZWE,2001,72.3
ABW,2002,0.2
AFE,2002,65.1521153198181
AFG,2002,37.8
AFW,2002,81.8649253938099
AGO,2002,70.8
ALB,2002,35.8
AND,2002,15.8
ARB,2002,6.36058400508412
ARE,2002,0.1
ARG,2002,11.6
ARM,2002,8.9
ASM,2002,0.0
ATG,2002,0.0
AUS,2002,8.7
AUT,2002,24.7
AZE,2002,2.4
BDI,2002,94.6
BEL,2002,1.7
BEN,2002,64.0
BFA,2002,81.8
BGD,2002,54.4
BGR,2002,8.7
BHR,2002,0.0
BHS,2002,0.4
BIH,2002,21.2
BLR,2002,6.5
BLZ,2002,25.7
BMU,2002,0.5
BOL,2002,28.1
BRA,2002,42.9
BRB,2002,9.8
BRN,2002,0.0
BTN,2002,89.7
BWA,2002,36.1
CAF,2002,89.2
CAN,2002,20.1
CEB,2002,10.1547672804381
CHE,2002,18.2
CHL,2002,33.1
CHN,2002,27.0
CIV,2002,65.3
CMR,2002,85.2
COD,2002,98.3
COG,2002,68.6
COL,2002,28.6
COM,2002,70.3
CPV,2002,26.0
CRI,2002,32.5
CSS,2002,19.9455959031657
CUB,2002,34.8
CUW,2002,0.6
CYM,2002,0.0
CYP,2002,3.2
CZE,2002,7.3
DEU,2002,4.4
DJI,2002,32.4
DMA,2002,13.6
DNK,2002,11.9
DOM,2002,17.9
DZA,2002,0.5
EAP,2002,29.2813504786747
EAR,2002,29.5887941883654
EAS,2002,21.1682646992535
ECA,2002,7.53726912835971
ECS,2002,7.56767456873364
ECU,2002,17.1
EGY,2002,7.3
EMU,2002,7.72734306573852
ERI,2002,74.7
ESP,2002,7.4
EST,2002,19.3
ETH,2002,94.5
EUU,2002,8.86457575550822
FCS,2002,49.1916123104526
FIN,2002,29.5
FJI,2002,49.0
FRA,2002,8.7
FRO,2002,3.4
FSM,2002,1.6
GAB,2002,79.8
GBR,2002,1.0
GEO,2002,56.8
GHA,2002,65.7
GIB,2002,0.0
GIN,2002,84.3
GMB,2002,61.0
GNB,2002,91.0
GNQ,2002,31.3
GRC,2002,7.3
GRD,2002,10.5
GRL,2002,9.5
GTM,2002,63.8
GUM,2002,0.4
GUY,2002,34.2
HIC,2002,6.69345103194717
HKG,2002,0.1
HND,2002,49.8
HPC,2002,84.5079270773564
HRV,2002,24.6
HTI,2002,79.1
HUN,2002,5.2
IBD,2002,22.538600180143
IBT,2002,28.4585422536844
IDA,2002,67.3629126090193
IDB,2002,59.143855992644
IDN,2002,44.7
IDX,2002,76.0353801278702
IMN,2002,1.5
IND,2002,45.8
IRL,2002,2.2
IRN,2002,0.7
IRQ,2002,0.3
ISL,2002,61.9
ISR,2002,6.5
ITA,2002,5.6
JAM,2002,8.0
JOR,2002,2.1
JPN,2002,3.7
KAZ,2002,2.8
KEN,2002,78.8
KGZ,2002,28.3
KHM,2002,81.0
KIR,2002,53.0
KNA,2002,24.3
KOR,2002,0.7
KWT,2002,0.0
LAC,2002,30.14204472734
LAO,2002,80.2
LBN,2002,5.7
LBR,2002,91.1
LBY,2002,2.9
LCA,2002,21.7
LCN,2002,28.5147058720981
LDC,2002,82.6319264890398
LIC,2002,69.3585540014723
LIE,2002,51.3
LKA,2002,62.1
LMC,2002,50.5225896033837
LMY,2002,32.9346470367081
LSO,2002,56.2
LTE,2002,20.652796503062
LTU,2002,17.9
LUX,2002,1.3
LVA,2002,34.4
MAC,2002,1.4
MAR,2002,15.1
MDA,2002,5.8
MDG,2002,87.2
MDV,2002,1.8
MEA,2002,2.1793468463263
MEX,2002,10.7
MHL,2002,18.6
MIC,2002,31.1943676346304
MKD,2002,14.6
MLI,2002,83.6
MLT,2002,0.1
MMR,2002,83.0
MNA,2002,3.00714307712353
MNG,2002,6.5
MNP,2002,0.0
MOZ,2002,93.2
MRT,2002,42.1
MUS,2002,17.9
MWI,2002,83.3
MYS,2002,3.5
NAC,2002,6.71398536034462
NAM,2002,33.8
NCL,2002,5.3
NER,2002,87.7
NGA,2002,84.5
NIC,2002,54.7
NLD,2002,1.9
NOR,2002,59.5
NPL,2002,90.0
NRU,2002,0.0
NZL,2002,26.6
OED,2002,7.59076131389187
OMN,2002,0.0
OSS,2002,29.2068518143118
PAK,2002,51.4
PAN,2002,28.7
PER,2002,40.2
PHL,2002,31.8
PLW,2002,0.0
PNG,2002,62.5
POL,2002,7.5
PRE,2002,77.8502481620742
PRI,2002,0.5
PRK,2002,9.0
PRT,2002,18.3
PRY,2002,67.7
PSE,2002,21.8
PSS,2002,41.7881066666667
PST,2002,6.92354358498659
PYF,2002,6.2
QAT,2002,0.1
ROU,2002,14.4
RUS,2002,3.5
RWA,2002,87.1
SAS,2002,48.3766095693267
SAU,2002,0.0
SDN,2002,76.8
SEN,2002,43.8
SGP,2002,0.6
SLB,2002,52.8
SLE,2002,88.0
SLV,2002,34.0
SOM,2002,92.6
SRB,2002,18.0
SSA,2002,72.1062292469338
SSF,2002,72.0881511169514
SST,2002,28.3875759949859
STP,2002,55.3
SUR,2002,27.8
SVK,2002,5.5
SVN,2002,16.3
SWE,2002,35.9
SWZ,2002,63.6
SYC,2002,1.1
SYR,2002,1.6
TCA,2002,0.4
TCD,2002,88.5
TEA,2002,29.6045978159098
TEC,2002,5.74985784024828
TGO,2002,78.7
THA,2002,19.9
TJK,2002,64.2
TKM,2002,0.1
TLA,2002,28.6164648261454
TLS,2002,48.2
TMN,2002,2.93855437728851
TON,2002,2.5
TSA,2002,48.3766095693267
TSS,2002,72.0881511169514
TTO,2002,0.7
TUN,2002,14.6
TUR,2002,17.5
TUV,2002,0.0
TZA,2002,92.4
UGA,2002,95.6
UKR,2002,1.0
UMC,2002,23.4048982474939
URY,2002,43.2
USA,2002,4.8
UZB,2002,1.0
VCT,2002,6.1
VEN,2002,12.8
VGB,2002,0.8
VIR,2002,0.6
VNM,2002,52.2
VUT,2002,53.3
WLD,2002,17.2744732601478
WSM,2002,49.6
YEM,2002,0.9
ZAF,2002,13.3
ZMB,2002,89.6
ZWE,2002,74.7
ABW,2003,0.2
AFE,2003,64.7295972927242
AFG,2003,36.7
AFW,2003,80.8145905716618
AGO,2003,65.6
ALB,2003,33.7
AND,2003,16.5
ARB,2003,6.46301679352422
ARE,2003,0.1
ARG,2003,10.8
ARM,2003,9.8
ASM,2003,0.0
ATG,2003,0.0
AUS,2003,7.2
AUT,2003,22.6
AZE,2003,2.9
BDI,2003,95.8
BEL,2003,1.9
BEN,2003,61.7
BFA,2003,80.8
BGD,2003,52.6
BGR,2003,9.2
BHR,2003,0.0
BHS,2003,1.5
BIH,2003,20.1
BLR,2003,6.2
BLZ,2003,24.4
BMU,2003,0.5
BOL,2003,27.0
BRA,2003,45.1
BRB,2003,8.6
BRN,2003,0.0
BTN,2003,89.7
BWA,2003,36.2
CAF,2003,90.2
CAN,2003,19.7
CEB,2003,10.2732489084258
CHE,2003,18.0
CHL,2003,31.6
CHN,2003,23.9
CIV,2003,70.3
CMR,2003,85.3
COD,2003,98.0
COG,2003,62.1
COL,2003,30.6
COM,2003,64.4
CPV,2003,24.8
CRI,2003,33.3
CSS,2003,19.0237888784166
CUB,2003,33.6
CUW,2003,0.6
CYM,2003,0.0
CYP,2003,3.2
CZE,2003,6.7
DEU,2003,5.4
DJI,2003,32.9
DMA,2003,10.6
DNK,2003,12.7
DOM,2003,18.9
DZA,2003,0.5
EAP,2003,26.6123181377304
EAR,2003,29.0577598656013
EAS,2003,19.8144796859051
ECA,2003,7.30535105466443
ECS,2003,7.69277740506278
ECU,2003,16.6
EGY,2003,7.4
EMU,2003,8.30318090731812
ERI,2003,75.0
ESP,2003,8.9
EST,2003,19.9
ETH,2003,94.2
EUU,2003,9.27716550106276
FCS,2003,50.0617112406138
FIN,2003,28.4
FJI,2003,40.8
FRA,2003,8.8
FRO,2003,3.1
FSM,2003,0.9
GAB,2003,83.6
GBR,2003,0.9
GEO,2003,55.3
GHA,2003,64.5
GIB,2003,0.0
GIN,2003,83.5
GMB,2003,62.4
GNB,2003,89.0
GNQ,2003,29.5
GRC,2003,7.6
GRD,2003,10.4
GRL,2003,9.5
GTM,2003,64.3
GUM,2003,0.5
GUY,2003,34.6
HIC,2003,6.93881288424735
HKG,2003,0.1
HND,2003,47.9
HPC,2003,84.3221331046543
HRV,2003,24.8
HTI,2003,79.0
HUN,2003,5.0
IBD,2003,21.555951743121
IBT,2003,27.5005338228407
IDA,2003,67.2422610372785
IDB,2003,59.3144484838754
IDN,2003,43.0
IDX,2003,75.5324036697248
IMN,2003,1.1
IND,2003,45.6
IRL,2003,2.0
IRN,2003,0.8
IRQ,2003,0.3
ISL,2003,61.9
ISR,2003,6.5
ITA,2003,6.2
JAM,2003,8.1
JOR,2003,2.0
JPN,2003,4.2
KAZ,2003,2.3
KEN,2003,81.6
KGZ,2003,30.5
KHM,2003,79.9
KIR,2003,50.5
KNA,2003,26.3
KOR,2003,0.8
KWT,2003,0.0
LAC,2003,30.7048573507909
LAO,2003,78.7
LBN,2003,7.0
LBR,2003,90.3
LBY,2003,2.9
LCA,2003,20.0
LCN,2003,29.047688354504
LDC,2003,81.4315553396144
LIC,2003,69.3889209535759
LIE,2003,50.2
LKA,2003,61.3
LMC,2003,50.3775022182786
LMY,2003,31.6653580466969
LSO,2003,55.9
LTE,2003,19.4851359525076
LTU,2003,18.1
LUX,2003,1.3
LVA,2003,34.3
MAC,2003,2.4
MAR,2003,16.1
MDA,2003,5.9
MDG,2003,84.8
MDV,2003,2.2
MEA,2003,2.26641749058557
MEX,2003,10.2
MHL,2003,18.6
MIC,2003,29.8884842156035
MKD,2003,17.3
MLI,2003,85.8
MLT,2003,0.1
MMR,2003,79.9
MNA,2003,3.1513138601457
MNG,2003,6.1
MNP,2003,0.0
MOZ,2003,92.7
MRT,2003,40.2
MUS,2003,18.9
MWI,2003,82.8
MYS,2003,3.3
NAC,2003,7.10210296189015
NAM,2003,33.3
NCL,2003,4.9
NER,2003,87.0
NGA,2003,82.9
NIC,2003,51.5
NLD,2003,1.9
NOR,2003,56.2
NPL,2003,89.4
NRU,2003,0.0
NZL,2003,25.9
OED,2003,7.86628124048306
OMN,2003,0.0
OSS,2003,28.9117892878164
PAK,2003,50.1
PAN,2003,27.4
PER,2003,40.9
PHL,2003,30.9
PLW,2003,0.0
PNG,2003,60.4
POL,2003,7.3
PRE,2003,78.6288904731612
PRI,2003,0.5
PRK,2003,9.3
PRT,2003,22.1
PRY,2003,67.0
PSE,2003,21.7
PSS,2003,37.6716279069767
PST,2003,7.2293331071053
PYF,2003,7.2
QAT,2003,0.0
ROU,2003,15.7
RUS,2003,3.3
RWA,2003,87.3
SAS,2003,48.0316126359467
SAU,2003,0.0
SDN,2003,77.0
SEN,2003,43.7
SGP,2003,0.6
SLB,2003,51.5
SLE,2003,86.5
SLV,2003,33.9
SOM,2003,92.8
SRB,2003,15.7
SSA,2003,71.4411671251067
SSF,2003,71.4244962306197
SST,2003,27.8268220015279
STP,2003,51.8
SUR,2003,24.6
SVK,2003,5.3
SVN,2003,16.9
SWE,2003,34.6
SWZ,2003,66.5
SYC,2003,1.1
SYR,2003,1.9
TCA,2003,0.4
TCD,2003,83.9
TEA,2003,26.8734001842069
TEC,2003,5.63636860981498
TGO,2003,74.8
THA,2003,20.2
TJK,2003,64.6
TKM,2003,0.1
TLA,2003,29.1966240827901
TLS,2003,47.9
TMN,2003,3.07664492534184
TON,2003,2.0
TSA,2003,48.0316126359467
TSS,2003,71.4244962306197
TTO,2003,0.6
TUN,2003,14.1
TUR,2003,16.3
TUV,2003,0.0
TZA,2003,92.4
UGA,2003,95.6
UKR,2003,1.0
UMC,2003,21.9476598100136
URY,2003,43.8
USA,2003,5.3
UZB,2003,1.4
VCT,2003,5.6
VEN,2003,13.4
VGB,2003,0.8
VIR,2003,0.6
VNM,2003,50.8
VUT,2003,52.7
WLD,2003,17.1201865700362
WSM,2003,52.4
YEM,2003,0.8
ZAF,2003,11.8
ZMB,2003,89.3
ZWE,2003,78.0
ABW,2004,0.2
AFE,2004,63.7751947542527
AFG,2004,44.2
AFW,2004,80.8757704707822
AGO,2004,62.3
ALB,2004,35.8
AND,2004,16.6
ARB,2004,6.77138769851273
ARE,2004,0.1
ARG,2004,9.3
ARM,2004,8.7
ASM,2004,0.0
ATG,2004,0.0
AUS,2004,6.7
AUT,2004,23.2
AZE,2004,3.1
BDI,2004,96.0
BEL,2004,2.0
BEN,2004,60.7
BFA,2004,82.0
BGD,2004,52.0
BGR,2004,9.6
BHR,2004,0.0
BHS,2004,1.6
BIH,2004,20.1
BLR,2004,6.3
BLZ,2004,26.3
BMU,2004,0.5
BOL,2004,25.8
BRA,2004,45.2
BRB,2004,8.7
BRN,2004,0.0
BTN,2004,90.9
BWA,2004,34.3
CAF,2004,90.6
CAN,2004,20.4
